Customer_ID,Age,Region,Plan,Contract_Type,Payment_Method,Tenure_Months,Monthly_Fee,Discount_Pct,Support_Tickets,Late_Payments,Usage_Hours_Monthly,Satisfaction_Score,Churn,Annual_Value
CUST11057,58,South,Standard,Quarterly,Credit Card,30,799.0,0,0,0,19.3,2.5,0,9588.0
CUST11058,39,East,Standard,Annual,Credit Card,12,899.0,15,0,0,27.3,2.4,0,9169.8
CUST11059,28,West,Standard,Annual,Credit Card,35,899.0,0,2,0,28.3,3.9,0,10788.0
CUST11060,40,East,Premium,Annual,Debit Card,13,1199.0,5,0,1,34.1,4.4,0,13668.599999999999
CUST11061,18,West,Standard,Monthly,Credit Card,31,799.0,15,0,1,9.9,4.3,0,8149.8
CUST11062,54,South,Standard,Quarterly,Net Banking,38,799.0,10,5,1,18.6,4.8,0,8629.2
CUST11063,38,North,Premium,Monthly,Credit Card,43,1199.0,5,3,0,31.8,5.0,0,13668.599999999999
CUST11064,43,East,Basic,Monthly,UPI,23,549.0,10,1,1,8.0,4.4,0,5929.2
CUST11065,53,North,Premium,Monthly,Net Banking,4,1199.0,5,0,0,12.6,3.0,0,13668.599999999999
CUST11066,40,East,Basic,Monthly,Debit Card,16,499.0,0,2,0,17.1,3.7,0,5988.0
CUST11067,18,South,Basic,Monthly,Credit Card,7,549.0,20,0,0,38.4,1.5,0,5270.400000000001
CUST11068,57,East,Basic,Annual,UPI,22,499.0,10,1,1,14.2,4.1,0,5389.2
CUST11069,32,South,Premium,Monthly,Debit Card,29,1249.0,10,1,0,30.7,3.6,0,13489.2
CUST11070,38,East,Premium,Quarterly,Debit Card,11,1299.0,5,2,0,21.8,4.9,0,14808.599999999999
CUST11071,26,South,Standard,Monthly,Net Banking,33,799.0,0,2,1,12.8,2.8,0,9588.0
CUST11072,26,South,Standard,Monthly,Debit Card,29,849.0,0,3,0,44.4,4.0,0,10188.0
CUST11073,27,West,Standard,Monthly,Debit Card,39,799.0,5,2,1,23.6,2.6,0,9108.6
CUST11074,43,South,Premium,Annual,Debit Card,12,1199.0,10,2,1,25.0,3.4,0,12949.2
CUST11075,58,West,Standard,Annual,Debit Card,7,799.0,5,2,1,26.3,2.0,0,9108.6
CUST11076,52,South,Standard,Annual,Credit Card,39,799.0,15,0,1,25.7,4.7,0,8149.8
CUST11077,42,North,Basic,Annual,Credit Card,42,499.0,0,2,1,39.2,4.4,0,5988.0
CUST11078,43,South,Standard,Monthly,Credit Card,48,799.0,5,0,2,36.3,3.1,0,9108.6
CUST11079,28,North,Standard,Monthly,Credit Card,26,899.0,0,0,0,14.5,3.7,0,10788.0
CUST11080,55,North,Standard,Quarterly,UPI,40,849.0,5,4,0,38.1,3.5,0,9678.6
CUST11081,19,South,Basic,Monthly,Credit Card,9,599.0,0,2,2,16.4,2.9,0,7188.0
CUST11082,24,North,Premium,Monthly,Debit Card,41,1249.0,20,3,1,24.6,3.6,0,11990.400000000001
CUST11083,35,West,Basic,Monthly,Credit Card,34,499.0,0,4,2,10.4,3.1,0,5988.0
CUST11084,44,East,Standard,Quarterly,Credit Card,45,799.0,15,4,2,30.3,4.4,0,8149.8
CUST11085,51,South,Premium,Quarterly,Net Banking,13,1199.0,5,1,1,19.5,3.3,1,13668.599999999999
CUST11086,44,North,Standard,Monthly,Debit Card,36,799.0,20,3,1,12.8,5.0,0,7670.400000000001
CUST11087,34,South,Basic,Monthly,Credit Card,25,549.0,5,1,0,31.5,3.4,0,6258.599999999999
CUST11088,60,West,Standard,Quarterly,Credit Card,24,799.0,15,3,0,33.5,3.6,0,8149.8
CUST11089,41,South,Premium,Quarterly,Credit Card,44,1199.0,0,1,0,33.8,4.0,0,14388.0
CUST11090,42,South,Standard,Monthly,UPI,17,799.0,10,2,1,9.8,4.3,0,8629.2
CUST11091,24,North,Premium,Quarterly,Credit Card,2,1199.0,15,3,0,34.6,3.6,0,12229.8
CUST11092,23,West,Basic,Monthly,Net Banking,13,499.0,0,1,1,19.6,4.0,0,5988.0
CUST11093,41,East,Standard,Monthly,Debit Card,31,799.0,0,4,2,38.4,3.7,0,9588.0
CUST11094,50,East,Standard,Quarterly,Debit Card,29,849.0,5,2,0,27.0,2.8,0,9678.6
CUST11095,46,North,Premium,Quarterly,Credit Card,28,1199.0,15,0,0,24.0,2.6,0,12229.8
CUST11096,60,South,Basic,Monthly,Credit Card,27,549.0,5,1,1,22.1,4.1,0,6258.599999999999
CUST11097,39,North,Premium,Quarterly,Credit Card,15,1199.0,5,0,0,21.9,4.9,0,13668.599999999999
CUST11098,43,North,Standard,Quarterly,Debit Card,31,799.0,0,1,0,16.6,2.0,0,9588.0
CUST11099,45,North,Standard,Quarterly,Debit Card,40,849.0,0,4,0,13.5,2.2,0,10188.0
CUST11100,38,South,Basic,Quarterly,UPI,15,549.0,15,2,3,19.1,2.2,0,5599.8
CUST11101,24,West,Premium,Quarterly,Net Banking,33,1199.0,0,2,0,31.5,4.2,0,14388.0
CUST11102,34,North,Basic,Monthly,UPI,20,599.0,10,1,0,10.8,4.3,0,6469.2
CUST11103,37,South,Basic,Monthly,Net Banking,42,499.0,15,1,1,32.7,2.6,0,5089.8
CUST11104,58,West,Basic,Monthly,UPI,12,499.0,0,4,0,23.1,5.0,0,5988.0
CUST11105,37,North,Premium,Monthly,Debit Card,37,1249.0,10,4,2,28.3,3.2,0,13489.2
CUST11106,39,East,Standard,Quarterly,UPI,9,849.0,0,1,2,28.7,4.8,0,10188.0
CUST11107,45,West,Standard,Monthly,Net Banking,23,799.0,10,4,1,29.4,4.2,0,8629.2
CUST11108,57,North,Basic,Monthly,Credit Card,8,499.0,0,0,1,22.2,2.6,1,5988.0
CUST11109,24,West,Standard,Monthly,Net Banking,32,899.0,10,2,1,22.4,3.1,0,9709.2
CUST11110,18,West,Standard,Monthly,Credit Card,48,799.0,0,0,0,29.2,2.7,0,9588.0
CUST11111,49,West,Premium,Monthly,Debit Card,14,1199.0,5,2,0,13.7,2.3,0,13668.599999999999
CUST11112,30,West,Premium,Quarterly,Net Banking,27,1199.0,5,1,1,12.4,3.3,0,13668.599999999999
CUST11113,47,West,Basic,Monthly,UPI,25,599.0,0,3,0,18.3,2.4,0,7188.0
CUST11114,40,West,Standard,Quarterly,Net Banking,13,799.0,10,3,0,24.3,3.3,0,8629.2
CUST11115,36,North,Basic,Annual,Credit Card,21,549.0,0,0,0,37.4,5.0,0,6588.0
CUST11116,49,East,Standard,Monthly,Debit Card,45,849.0,10,2,0,22.4,4.1,0,9169.2
CUST11117,47,South,Basic,Monthly,UPI,31,499.0,0,0,1,38.0,3.0,0,5988.0
CUST11118,46,West,Basic,Monthly,Net Banking,37,549.0,10,2,0,26.1,2.9,0,5929.2
CUST11119,46,South,Basic,Quarterly,Credit Card,48,599.0,0,1,2,18.4,3.1,0,7188.0
CUST11120,47,North,Standard,Quarterly,UPI,43,799.0,5,3,0,31.2,5.0,0,9108.6
CUST11121,33,West,Basic,Monthly,Debit Card,5,499.0,0,2,1,20.1,2.5,0,5988.0
CUST11122,57,East,Standard,Monthly,UPI,13,899.0,10,1,1,24.0,3.5,0,9709.2
CUST11123,36,South,Standard,Annual,Debit Card,28,849.0,0,2,0,11.3,3.9,0,10188.0
CUST11124,35,West,Basic,Monthly,UPI,43,499.0,15,3,0,9.9,4.6,0,5089.8
CUST11125,18,North,Standard,Monthly,Net Banking,25,849.0,15,3,2,26.4,3.2,0,8659.8
CUST11126,31,East,Basic,Annual,Credit Card,35,549.0,0,0,1,30.8,2.6,0,6588.0
CUST11127,19,South,Standard,Quarterly,Net Banking,47,849.0,10,1,0,37.6,3.8,0,9169.2
CUST11128,45,South,Standard,Annual,Net Banking,39,899.0,0,4,1,15.5,4.7,0,10788.0
CUST11129,47,West,Basic,Quarterly,Debit Card,7,499.0,5,3,3,33.7,3.3,0,5688.599999999999
CUST11130,55,East,Basic,Annual,Debit Card,38,499.0,10,1,0,32.5,2.7,0,5389.2
CUST11131,21,East,Basic,Monthly,Debit Card,32,549.0,10,0,0,18.1,3.6,0,5929.2
CUST11132,18,East,Premium,Quarterly,Net Banking,3,1199.0,10,4,0,33.1,2.0,0,12949.2
CUST11133,25,East,Standard,Annual,UPI,45,849.0,0,1,0,29.6,3.3,0,10188.0
CUST11134,46,North,Standard,Quarterly,UPI,39,799.0,5,3,0,31.1,4.6,0,9108.6
CUST11135,56,East,Standard,Monthly,Net Banking,37,799.0,0,1,0,39.3,4.3,0,9588.0
CUST11136,20,South,Basic,Monthly,Net Banking,22,499.0,10,2,1,30.8,3.4,0,5389.2
CUST11137,49,South,Standard,Monthly,Credit Card,8,849.0,5,4,3,4.9,5.0,0,9678.6
CUST11138,27,North,Standard,Monthly,Debit Card,17,849.0,10,1,0,24.6,5.0,0,9169.2
CUST11139,27,South,Basic,Monthly,Debit Card,27,499.0,0,4,0,9.5,4.1,0,5988.0
CUST11140,36,South,Basic,Quarterly,Net Banking,33,499.0,5,2,0,23.2,2.2,0,5688.599999999999
CUST11141,51,East,Basic,Quarterly,Net Banking,46,499.0,5,3,0,22.7,1.8,0,5688.599999999999
CUST11142,50,South,Standard,Monthly,UPI,17,849.0,0,4,1,17.3,4.7,0,10188.0
CUST11143,40,North,Premium,Quarterly,Net Banking,42,1199.0,5,5,2,13.8,3.7,0,13668.599999999999
CUST11144,45,East,Basic,Monthly,UPI,12,549.0,15,1,0,17.8,5.0,0,5599.8
CUST11145,49,West,Standard,Monthly,Net Banking,48,799.0,15,2,1,19.3,2.3,0,8149.8
CUST11146,24,East,Basic,Monthly,Credit Card,46,499.0,5,3,1,20.9,3.4,0,5688.599999999999
CUST11147,46,North,Premium,Monthly,Credit Card,27,1249.0,5,0,1,22.8,4.4,0,14238.599999999999
CUST11148,25,East,Basic,Monthly,UPI,48,499.0,0,1,0,26.7,2.8,0,5988.0
CUST11149,18,East,Standard,Monthly,Debit Card,8,799.0,15,2,1,19.5,4.4,0,8149.8
CUST11150,20,North,Standard,Monthly,Credit Card,23,799.0,0,0,0,32.2,3.4,0,9588.0
CUST11151,41,East,Standard,Annual,UPI,42,799.0,20,2,0,21.7,3.5,0,7670.400000000001
CUST11152,40,North,Standard,Monthly,Net Banking,29,799.0,5,4,0,29.4,2.4,0,9108.6
CUST11153,25,North,Basic,Quarterly,Net Banking,20,499.0,5,3,1,19.6,3.7,0,5688.599999999999
CUST11154,54,West,Standard,Quarterly,UPI,16,849.0,15,2,1,43.9,5.0,0,8659.8
CUST11155,20,South,Basic,Quarterly,Debit Card,17,549.0,0,4,0,25.7,3.8,0,6588.0
CUST11156,50,South,Basic,Annual,UPI,16,549.0,5,3,0,35.1,2.8,0,6258.599999999999
CUST11157,45,East,Standard,Monthly,UPI,19,799.0,5,0,2,16.4,4.8,0,9108.6
CUST11158,25,East,Basic,Monthly,Credit Card,8,549.0,0,2,0,18.4,2.8,0,6588.0
CUST11159,51,West,Basic,Annual,UPI,38,549.0,5,5,1,20.0,5.0,0,6258.599999999999
CUST11160,52,West,Standard,Monthly,UPI,38,799.0,10,1,1,41.8,2.4,0,8629.2
CUST11161,49,West,Premium,Quarterly,Net Banking,29,1249.0,10,2,1,20.3,3.7,1,13489.2
CUST11162,41,North,Standard,Quarterly,Credit Card,41,899.0,0,2,0,15.4,4.9,0,10788.0
CUST11163,31,West,Basic,Quarterly,Net Banking,36,499.0,15,2,1,32.4,2.7,0,5089.8
CUST11164,49,West,Basic,Annual,Net Banking,26,599.0,0,1,0,22.5,3.6,0,7188.0
CUST11165,60,East,Premium,Annual,Debit Card,31,1199.0,0,2,3,20.3,4.5,0,14388.0
CUST11166,33,West,Basic,Quarterly,Debit Card,44,499.0,0,0,0,17.1,1.5,0,5988.0
CUST11167,21,North,Basic,Monthly,Credit Card,12,499.0,0,0,2,25.9,4.3,0,5988.0
CUST11168,54,North,Standard,Annual,Credit Card,17,849.0,0,0,0,30.5,3.4,0,10188.0
CUST11169,38,East,Standard,Monthly,Debit Card,15,799.0,20,2,0,28.3,4.8,0,7670.400000000001
CUST11170,31,West,Standard,Monthly,Debit Card,9,899.0,0,5,2,18.2,2.8,0,10788.0
CUST11171,48,West,Basic,Annual,Debit Card,39,549.0,0,3,0,14.1,2.3,0,6588.0
CUST11172,35,North,Basic,Monthly,Debit Card,42,549.0,0,4,0,2.0,3.0,0,6588.0
CUST11173,24,West,Premium,Monthly,Debit Card,48,1199.0,10,1,0,14.4,3.0,0,12949.2
CUST11174,27,West,Basic,Monthly,Net Banking,12,599.0,15,2,0,19.0,3.3,0,6109.8
CUST11175,24,West,Standard,Annual,Credit Card,32,849.0,0,3,0,21.5,3.1,0,10188.0
CUST11176,50,South,Standard,Monthly,Net Banking,25,799.0,0,2,1,19.8,1.7,0,9588.0
CUST11177,40,East,Standard,Quarterly,Net Banking,39,849.0,0,3,1,44.4,3.4,0,10188.0
CUST11178,38,South,Basic,Monthly,UPI,18,549.0,0,5,1,25.9,3.7,0,6588.0
CUST11179,36,East,Basic,Quarterly,Net Banking,15,549.0,0,3,3,12.1,3.3,0,6588.0
CUST11180,36,North,Standard,Quarterly,Debit Card,32,799.0,5,1,0,27.2,3.8,0,9108.6
CUST11181,53,West,Premium,Monthly,Debit Card,6,1199.0,0,2,3,25.1,3.6,0,14388.0
CUST11182,46,East,Premium,Monthly,UPI,44,1199.0,5,1,1,13.6,2.3,0,13668.599999999999
CUST11183,35,South,Basic,Monthly,UPI,43,499.0,0,2,0,24.3,3.2,0,5988.0
CUST11184,19,West,Basic,Annual,UPI,35,549.0,20,1,0,26.2,3.6,0,5270.400000000001
CUST11185,18,North,Premium,Quarterly,UPI,34,1299.0,15,2,0,30.2,3.3,0,13249.8
CUST11186,22,East,Standard,Annual,UPI,38,899.0,5,1,3,7.8,2.2,0,10248.6
CUST11187,37,East,Premium,Monthly,Net Banking,5,1249.0,5,3,1,27.2,4.6,0,14238.599999999999
CUST11188,28,East,Basic,Quarterly,UPI,18,549.0,5,3,0,33.3,2.6,0,6258.599999999999
CUST11189,59,West,Standard,Quarterly,Net Banking,16,799.0,5,3,2,37.1,2.4,0,9108.6
CUST11190,19,South,Standard,Quarterly,Credit Card,8,849.0,10,0,1,12.2,3.5,0,9169.2
CUST11191,20,South,Standard,Annual,UPI,25,799.0,5,0,0,20.8,3.2,0,9108.6
CUST11192,40,East,Standard,Monthly,UPI,32,799.0,15,1,0,21.6,4.0,0,8149.8
CUST11193,29,North,Basic,Monthly,Net Banking,26,549.0,20,1,1,27.4,4.3,0,5270.400000000001
CUST11194,37,North,Standard,Quarterly,Credit Card,22,799.0,5,4,1,20.7,4.1,0,9108.6
CUST11195,22,South,Basic,Quarterly,Net Banking,31,499.0,5,1,0,16.3,3.5,0,5688.599999999999
CUST11196,54,North,Standard,Quarterly,Net Banking,43,849.0,0,2,1,23.7,4.0,0,10188.0
CUST11197,55,South,Premium,Monthly,UPI,10,1199.0,0,1,1,19.3,2.1,0,14388.0
CUST11198,47,East,Standard,Monthly,Debit Card,12,799.0,5,2,0,26.5,4.5,0,9108.6
CUST11199,26,South,Premium,Monthly,Debit Card,28,1199.0,0,0,1,15.5,3.1,0,14388.0
CUST11200,51,South,Basic,Monthly,Net Banking,6,499.0,15,4,2,13.8,5.0,0,5089.8
CUST11201,52,East,Standard,Quarterly,UPI,20,799.0,0,2,1,32.5,4.5,0,9588.0
CUST11202,39,North,Premium,Quarterly,Credit Card,5,1249.0,5,0,0,40.2,3.3,0,14238.599999999999
CUST11203,41,South,Basic,Monthly,Debit Card,23,499.0,10,2,0,36.6,3.5,0,5389.2
CUST11204,34,South,Basic,Monthly,Credit Card,9,549.0,10,3,0,21.4,4.6,1,5929.2
CUST11205,27,East,Standard,Monthly,Debit Card,29,799.0,5,2,1,30.4,1.5,0,9108.6
CUST11206,47,North,Basic,Monthly,UPI,16,499.0,15,2,1,16.5,3.4,0,5089.8
CUST11207,40,South,Standard,Quarterly,Net Banking,46,849.0,5,2,1,26.1,5.0,0,9678.6
CUST11208,49,East,Premium,Annual,Credit Card,22,1249.0,5,0,1,17.3,4.3,0,14238.599999999999
CUST11209,34,South,Standard,Monthly,Credit Card,8,849.0,0,0,2,32.1,2.7,1,10188.0
CUST11210,34,West,Basic,Quarterly,Net Banking,20,599.0,5,1,1,31.0,3.8,0,6828.599999999999
CUST11211,31,East,Standard,Annual,Credit Card,14,799.0,15,3,1,38.6,2.6,0,8149.8
CUST11212,26,North,Standard,Annual,Debit Card,39,799.0,10,4,1,20.2,3.2,0,8629.2
CUST11213,57,North,Basic,Monthly,Net Banking,37,599.0,15,2,2,34.6,3.8,0,6109.8
CUST11214,19,North,Standard,Annual,Debit Card,34,799.0,5,2,0,26.1,4.0,0,9108.6
CUST11215,42,North,Standard,Monthly,Debit Card,11,799.0,0,2,3,22.6,4.2,0,9588.0
CUST11216,56,South,Standard,Monthly,UPI,40,799.0,0,0,1,24.7,4.6,0,9588.0
CUST11217,26,South,Basic,Monthly,Debit Card,33,549.0,0,0,1,35.6,2.4,0,6588.0
CUST11218,39,North,Standard,Monthly,UPI,31,799.0,10,0,1,20.9,3.5,0,8629.2
CUST11219,60,North,Basic,Monthly,Credit Card,44,499.0,10,0,0,21.4,2.7,0,5389.2
CUST11220,21,North,Basic,Monthly,Credit Card,34,499.0,0,1,1,5.5,3.1,0,5988.0
CUST11221,43,South,Premium,Monthly,UPI,7,1249.0,5,2,0,20.8,2.8,0,14238.599999999999
CUST11222,46,North,Standard,Annual,Debit Card,23,799.0,5,3,1,24.1,3.9,0,9108.6
CUST11223,51,North,Basic,Annual,Net Banking,46,499.0,5,6,0,15.9,4.4,0,5688.599999999999
CUST11224,40,West,Basic,Monthly,Net Banking,7,549.0,0,3,0,13.9,4.5,0,6588.0
CUST11225,54,West,Basic,Annual,UPI,25,599.0,0,2,1,7.2,2.5,0,7188.0
CUST11226,28,North,Basic,Annual,Credit Card,3,549.0,0,2,1,17.3,3.4,0,6588.0
CUST11227,23,East,Basic,Quarterly,Credit Card,38,549.0,0,0,0,33.4,2.5,0,6588.0
CUST11228,35,North,Basic,Monthly,Net Banking,20,499.0,0,1,1,10.1,2.5,0,5988.0
CUST11229,38,West,Standard,Quarterly,UPI,34,799.0,0,2,1,28.3,2.9,0,9588.0
CUST11230,59,East,Standard,Annual,Net Banking,44,799.0,10,1,0,29.0,3.8,0,8629.2
CUST11231,53,East,Standard,Quarterly,Debit Card,44,849.0,0,1,2,41.6,4.0,0,10188.0
CUST11232,58,North,Standard,Monthly,Debit Card,30,799.0,20,0,1,30.3,4.1,0,7670.400000000001
CUST11233,55,West,Basic,Monthly,UPI,17,549.0,0,0,2,29.6,4.0,0,6588.0
CUST11234,51,West,Premium,Quarterly,UPI,10,1299.0,5,3,0,24.9,2.7,0,14808.599999999999
CUST11235,34,East,Premium,Monthly,Debit Card,35,1199.0,5,1,0,22.0,4.6,0,13668.599999999999
CUST11236,54,North,Premium,Monthly,Credit Card,20,1199.0,0,1,0,28.8,4.2,0,14388.0
CUST11237,42,South,Premium,Monthly,UPI,18,1199.0,15,4,0,32.0,3.1,0,12229.8
CUST11238,55,South,Premium,Annual,Debit Card,45,1199.0,0,3,2,23.4,3.2,0,14388.0
CUST11239,29,West,Standard,Annual,Debit Card,44,799.0,20,2,1,32.3,2.9,0,7670.400000000001
CUST11240,40,South,Basic,Monthly,Credit Card,27,599.0,15,5,1,45.1,2.3,0,6109.8
CUST11241,59,West,Standard,Annual,Credit Card,36,799.0,5,2,1,22.6,4.1,0,9108.6
CUST11242,39,West,Standard,Monthly,Credit Card,23,799.0,5,1,0,22.8,4.2,0,9108.6
CUST11243,38,West,Standard,Quarterly,Credit Card,32,799.0,10,4,0,21.3,2.7,0,8629.2
CUST11244,44,South,Standard,Quarterly,Net Banking,10,899.0,5,4,0,23.1,2.4,0,10248.6
CUST11245,48,West,Basic,Annual,Credit Card,11,549.0,10,4,0,31.8,2.7,0,5929.2
CUST11246,23,East,Basic,Annual,Net Banking,38,599.0,0,3,1,22.7,3.6,0,7188.0
CUST11247,44,North,Premium,Monthly,UPI,6,1299.0,0,1,1,23.5,2.3,0,15588.0
CUST11248,57,North,Standard,Annual,Debit Card,41,799.0,5,3,2,20.0,4.5,0,9108.6
CUST11249,51,West,Standard,Monthly,Net Banking,47,799.0,5,0,0,25.9,4.5,0,9108.6
CUST11250,29,North,Basic,Quarterly,UPI,34,499.0,15,0,1,18.0,3.9,0,5089.8
CUST11251,24,South,Basic,Quarterly,UPI,36,499.0,0,4,0,12.2,4.2,0,5988.0
CUST11252,27,South,Premium,Quarterly,Net Banking,37,1249.0,15,5,0,25.6,3.6,0,12739.8
CUST11253,34,North,Standard,Monthly,UPI,17,799.0,0,2,2,37.8,3.9,0,9588.0
CUST11254,43,South,Standard,Annual,UPI,40,799.0,5,1,1,19.7,2.3,0,9108.6
CUST11255,38,North,Standard,Monthly,Net Banking,40,849.0,0,1,2,13.7,4.8,0,10188.0
CUST11256,45,North,Standard,Monthly,UPI,12,849.0,5,1,0,37.3,3.1,0,9678.6
CUST11257,19,North,Basic,Quarterly,Credit Card,21,549.0,0,3,1,22.4,3.4,0,6588.0
CUST11258,60,West,Standard,Monthly,Credit Card,40,799.0,5,0,0,29.6,5.0,0,9108.6
CUST11259,18,North,Standard,Annual,Debit Card,19,849.0,15,2,0,16.2,3.3,0,8659.8
CUST11260,53,West,Standard,Monthly,UPI,3,799.0,5,0,2,22.1,4.2,0,9108.6
CUST11261,43,North,Standard,Monthly,Debit Card,18,799.0,5,2,2,33.2,4.0,0,9108.6
CUST11262,46,North,Premium,Annual,Credit Card,19,1249.0,15,0,0,23.0,2.3,0,12739.8
CUST11263,38,North,Basic,Monthly,Credit Card,47,599.0,10,5,0,23.1,2.6,0,6469.2
CUST11264,28,South,Premium,Monthly,Credit Card,6,1199.0,5,2,0,10.1,5.0,0,13668.599999999999
CUST11265,57,West,Basic,Quarterly,UPI,16,499.0,0,2,0,28.3,4.0,1,5988.0
CUST11266,28,West,Standard,Monthly,UPI,8,799.0,15,7,1,15.7,3.5,1,8149.8
CUST11267,53,North,Basic,Quarterly,Credit Card,48,499.0,5,1,1,31.0,3.0,0,5688.599999999999
CUST11268,56,North,Basic,Monthly,Debit Card,18,599.0,0,3,0,23.6,3.8,0,7188.0
CUST11269,57,South,Standard,Annual,Debit Card,48,799.0,0,0,1,24.3,3.9,0,9588.0
CUST11270,52,South,Basic,Annual,Net Banking,43,549.0,15,1,0,28.2,3.7,0,5599.8
CUST11271,51,South,Standard,Quarterly,Credit Card,39,849.0,0,2,1,25.0,4.5,0,10188.0
CUST11272,41,West,Premium,Monthly,Debit Card,12,1249.0,20,1,1,35.7,2.7,0,11990.400000000001
CUST11273,39,West,Basic,Annual,Credit Card,45,499.0,0,2,0,34.5,2.6,0,5988.0
CUST11274,22,West,Standard,Quarterly,Debit Card,10,799.0,10,0,2,12.3,4.4,0,8629.2
CUST11275,50,North,Standard,Quarterly,Net Banking,7,799.0,5,1,0,20.6,5.0,0,9108.6
CUST11276,53,West,Standard,Monthly,Net Banking,46,799.0,5,0,1,28.7,4.3,0,9108.6
CUST11277,37,East,Basic,Annual,Credit Card,1,499.0,15,4,0,14.5,4.7,0,5089.8
CUST11278,36,East,Basic,Quarterly,Debit Card,36,549.0,5,2,1,9.5,3.4,0,6258.599999999999
CUST11279,52,South,Basic,Monthly,UPI,21,499.0,5,1,0,15.9,3.7,0,5688.599999999999
CUST11280,60,West,Basic,Monthly,Net Banking,37,549.0,0,0,2,21.1,3.7,0,6588.0
CUST11281,34,East,Basic,Annual,Credit Card,24,499.0,0,8,1,2.0,3.5,0,5988.0
CUST11282,60,South,Standard,Monthly,Credit Card,25,849.0,0,1,1,13.1,4.8,0,10188.0
CUST11283,51,West,Premium,Annual,Debit Card,7,1299.0,10,3,0,7.8,4.5,0,14029.2
CUST11284,26,North,Premium,Quarterly,Credit Card,42,1199.0,0,2,0,31.2,3.1,0,14388.0
CUST11285,43,East,Standard,Quarterly,Net Banking,17,899.0,0,1,4,29.5,2.0,0,10788.0
CUST11286,19,North,Basic,Monthly,Credit Card,29,549.0,5,1,0,24.2,3.4,0,6258.599999999999
CUST11287,26,West,Basic,Monthly,Credit Card,30,549.0,10,4,2,22.8,2.5,0,5929.2
CUST11288,26,East,Basic,Annual,UPI,7,549.0,10,1,0,26.4,3.5,0,5929.2
CUST11289,57,West,Basic,Monthly,UPI,33,499.0,0,1,1,14.0,2.5,0,5988.0
CUST11290,34,North,Standard,Quarterly,Net Banking,7,799.0,0,2,0,32.0,4.6,0,9588.0
CUST11291,18,East,Standard,Monthly,Debit Card,24,799.0,20,2,1,22.7,4.1,0,7670.400000000001
CUST11292,42,North,Basic,Monthly,UPI,11,499.0,0,0,0,29.3,4.1,0,5988.0
CUST11293,60,West,Basic,Monthly,Debit Card,9,599.0,15,2,1,29.0,4.5,0,6109.8
CUST11294,57,West,Premium,Monthly,Net Banking,12,1249.0,15,1,0,26.3,3.9,0,12739.8
CUST11295,59,North,Standard,Annual,UPI,35,799.0,10,3,0,24.5,4.0,1,8629.2
CUST11296,42,East,Basic,Monthly,Debit Card,4,549.0,0,1,4,23.9,4.8,0,6588.0
CUST11297,56,North,Premium,Monthly,UPI,36,1249.0,15,2,0,21.5,3.4,0,12739.8
CUST11298,52,West,Premium,Monthly,Net Banking,28,1199.0,10,6,1,25.9,4.0,0,12949.2
CUST11299,20,North,Basic,Monthly,Net Banking,13,499.0,5,3,3,23.6,2.6,0,5688.599999999999
CUST11300,54,West,Basic,Monthly,UPI,23,499.0,5,0,0,18.1,3.6,0,5688.599999999999
CUST11301,47,North,Standard,Annual,Debit Card,19,899.0,0,2,1,26.9,5.0,0,10788.0
CUST11302,55,East,Premium,Monthly,Credit Card,42,1249.0,0,4,1,24.2,4.2,0,14988.0
CUST11303,51,East,Premium,Monthly,Credit Card,37,1199.0,5,0,0,31.7,3.4,0,13668.599999999999
CUST11304,29,North,Basic,Monthly,UPI,39,499.0,5,3,0,7.5,3.7,0,5688.599999999999
CUST11305,36,North,Standard,Annual,Debit Card,24,849.0,5,2,0,22.3,3.5,0,9678.6
CUST11306,54,East,Standard,Monthly,Credit Card,16,899.0,5,3,1,16.2,3.7,0,10248.6
CUST11307,34,West,Standard,Monthly,Net Banking,33,849.0,5,2,0,17.9,3.1,0,9678.6
CUST11308,27,East,Basic,Quarterly,Debit Card,12,549.0,10,3,0,26.5,3.9,0,5929.2
CUST11309,29,West,Premium,Quarterly,Credit Card,34,1199.0,15,1,0,10.5,4.0,1,12229.8
CUST11310,33,North,Standard,Monthly,Debit Card,7,799.0,0,3,0,23.1,3.5,0,9588.0
CUST11311,41,North,Premium,Monthly,UPI,11,1199.0,5,1,0,22.2,3.6,0,13668.599999999999
CUST11312,36,West,Premium,Quarterly,Debit Card,31,1249.0,0,5,1,13.6,3.8,0,14988.0
CUST11313,25,North,Standard,Monthly,Credit Card,29,799.0,10,0,2,23.3,3.0,0,8629.2
CUST11314,48,West,Standard,Annual,UPI,13,849.0,10,6,1,15.9,3.9,0,9169.2
CUST11315,38,South,Standard,Quarterly,Debit Card,31,799.0,15,3,0,39.6,4.2,0,8149.8
CUST11316,34,East,Basic,Monthly,Net Banking,2,549.0,0,2,1,31.6,4.8,0,6588.0
CUST11317,40,South,Standard,Monthly,Credit Card,39,799.0,20,3,0,22.5,3.8,0,7670.400000000001
CUST11318,54,West,Basic,Monthly,UPI,15,499.0,0,1,1,18.5,3.0,0,5988.0
CUST11319,33,East,Standard,Quarterly,Debit Card,11,849.0,10,3,0,26.0,3.4,0,9169.2
CUST11320,23,West,Basic,Monthly,Net Banking,34,499.0,0,1,0,28.1,2.5,0,5988.0
CUST11321,25,East,Basic,Monthly,Credit Card,39,599.0,15,2,0,24.0,4.2,0,6109.8
